流水	精灵	成长度等级	成长度经验	突破阶段	饲养属性	出战属性	放生返回	技能id	展示技能Id	派遣获得奖励展示	是否公会新闻	进阶等级
10428	pet_379	98	34000	7	3,49;1,3365;4,158	3,146;1,6730;4,318	item8101020514013,1	skill79500,98				1
10429	pet_379	99	34200	7	3,49;1,3390;4,160	3,147;1,6780;4,321	item8101020514013,1	skill79500,99				1
10430	pet_379	100	64500	7	3,50;1,3416;4,161	3,148;1,6831;4,324	item8101020514013,1	skill79500,100				1
10431	pet_379	101	64875	8	3,50;1,3441;4,163	3,149;1,6882;4,326	item8101020514013,1	skill79500,101				1
10432	pet_379	102	65250	8	3,51;1,3466;4,164	3,151;1,6932;4,329	item8101020514013,1	skill79500,102				1
10433	pet_379	103	65625	8	3,51;1,3492;4,165	3,152;1,6983;4,332	item8101020514013,1	skill79500,103				1
10434	pet_379	104	66000	8	3,51;1,3517;4,167	3,153;1,7033;4,335	item8101020514013,1	skill79500,104				1
10435	pet_379	105	66375	8	3,52;1,3542;4,168	3,154;1,7084;4,338	item8101020514013,1	skill79500,105				1
10436	pet_379	106	66750	8	3,52;1,3568;4,169	3,155;1,7135;4,340	item8101020514013,1	skill79500,106				1
10437	pet_379	107	67125	8	3,52;1,3593;4,171	3,156;1,7185;4,343	item8101020514013,1	skill79500,107				1
10438	pet_379	108	67500	8	3,53;1,3618;4,172	3,158;1,7236;4,346	item8101020514013,1	skill79500,108				1
10439	pet_379	109	67875	8	3,53;1,3643;4,174	3,159;1,7286;4,349	item8101020514013,1	skill79500,109				1
10440	pet_379	110	113750	8	3,54;1,3669;4,175	3,160;1,7337;4,351	item8101020514013,1	skill79500,110				1
10441	pet_379	111	114375	9	3,54;1,3694;4,176	3,161;1,7388;4,354	item8101020514013,1	skill79500,111				1
10442	pet_379	112	115000	9	3,54;1,3719;4,178	3,162;1,7438;4,357	item8101020514013,1	skill79500,112				1
10443	pet_379	113	115625	9	3,55;1,3745;4,179	3,163;1,7489;4,360	item8101020514013,1	skill79500,113				1
10444	pet_379	114	116250	9	3,55;1,3770;4,180	3,164;1,7539;4,362	item8101020514013,1	skill79500,114				1
10445	pet_379	115	116875	9	3,56;1,3795;4,182	3,166;1,7590;4,365	item8101020514013,1	skill79500,115				1
10446	pet_379	116	117500	9	3,56;1,3821;4,183	3,167;1,7641;4,368	item8101020514013,1	skill79500,116				1
10447	pet_379	117	118125	9	3,56;1,3846;4,185	3,168;1,7691;4,371	item8101020514013,1	skill79500,117				1
10448	pet_379	118	118750	9	3,57;1,3871;4,186	3,169;1,7742;4,373	item8101020514013,1	skill79500,118				1
10449	pet_379	119	119375	9	3,57;1,3896;4,187	3,170;1,7792;4,376	item8101020514013,1	skill79500,119				1
10450	pet_379	120	216000	9	3,57;1,3922;4,189	3,171;1,7843;4,379	item8101020514013,1	skill79500,120				1
10451	pet_379	121	217125	10	3,58;1,3947;4,190	3,172;1,7894;4,382	item8101020514013,1	skill79500,121				1
10452	pet_379	122	218250	10	3,58;1,3972;4,191	3,174;1,7944;4,384	item8101020514013,1	skill79500,122				1
10453	pet_379	123	219375	10	3,59;1,3998;4,193	3,175;1,7995;4,387	item8101020514013,1	skill79500,123				1
10454	pet_379	124	220500	10	3,59;1,4023;4,194	3,176;1,8045;4,390	item8101020514013,1	skill79500,124				1
10455	pet_379	125	221625	10	3,59;1,4048;4,196	3,177;1,8096;4,393	item8101020514013,1	skill79500,125				1
10456	pet_379	126	222750	10	3,60;1,4074;4,197	3,178;1,8147;4,395	item8101020514013,1	skill79500,126				1
10457	pet_379	127	223875	10	3,60;1,4099;4,198	3,179;1,8197;4,398	item8101020514013,1	skill79500,127				1
10458	pet_379	128	225000	10	3,61;1,4124;4,200	3,181;1,8248;4,401	item8101020514013,1	skill79500,128				1
10459	pet_379	129	226125	10	3,61;1,4149;4,201	3,182;1,8298;4,404	item8101020514013,1	skill79500,129				1
10460	pet_379	130	328250	10	3,61;1,4175;4,203	3,183;1,8349;4,407	item8101020514013,1	skill79500,130				1
10461	pet_379	131	329875	10	3,62;1,4200;4,204	3,184;1,8400;4,409	item8101020514013,1	skill79500,131				1
10462	pet_379	132	331500	10	3,62;1,4225;4,205	3,185;1,8450;4,412	item8101020514013,1	skill79500,132				1
10463	pet_379	133	333125	10	3,62;1,4251;4,207	3,186;1,8501;4,415	item8101020514013,1	skill79500,133				1
10464	pet_379	134	334750	10	3,63;1,4276;4,208	3,187;1,8551;4,418	item8101020514013,1	skill79500,134				1
10465	pet_379	135	336375	10	3,63;1,4301;4,209	3,189;1,8602;4,420	item8101020514013,1	skill79500,135				1
10466	pet_379	136	338000	10	3,64;1,4327;4,211	3,190;1,8653;4,423	item8101020514013,1	skill79500,136				1
10467	pet_379	137	339625	10	3,64;1,4352;4,212	3,191;1,8703;4,426	item8101020514013,1	skill79500,137				1
10468	pet_379	138	341250	10	3,64;1,4377;4,214	3,192;1,8754;4,429	item8101020514013,1	skill79500,138				1
10469	pet_379	139	342875	10	3,65;1,4402;4,215	3,193;1,8804;4,431	item8101020514013,1	skill79500,139				1
10470	pet_379	140	477000	10	3,65;1,4428;4,216	3,194;1,8855;4,434	item8101020514013,1	skill79500,140				1
10471	pet_379	141	479250	10	3,66;1,4453;4,218	3,196;1,8906;4,437	item8101020514013,1	skill79500,141				1
10472	pet_379	142	481500	10	3,66;1,4478;4,219	3,197;1,8956;4,440	item8101020514013,1	skill79500,142				1
10473	pet_379	143	483750	10	3,66;1,4504;4,220	3,198;1,9007;4,442	item8101020514013,1	skill79500,143				1
10474	pet_379	144	486000	10	3,67;1,4529;4,222	3,199;1,9057;4,445	item8101020514013,1	skill79500,144				1
10475	pet_379	145	488250	10	3,67;1,4554;4,223	3,200;1,9108;4,448	item8101020514013,1	skill79500,145				1
10476	pet_379	146	490500	10	3,67;1,4580;4,225	3,201;1,9159;4,451	item8101020514013,1	skill79500,146				1
10477	pet_379	147	492750	10	3,68;1,4605;4,226	3,202;1,9209;4,453	item8101020514013,1	skill79500,147				1
10478	pet_379	148	495000	10	3,68;1,4630;4,227	3,204;1,9260;4,456	item8101020514013,1	skill79500,148				1
10479	pet_379	149	497250	10	3,69;1,4655;4,229	3,205;1,9310;4,459	item8101020514013,1	skill79500,149				1
10480	pet_379	150	0	10	3,69;1,4681;4,230	3,206;1,9361;4,462	item8101020514013,1	skill79500,150				1
10481	pet_352	1	1600	0	3,22;1,911;4,25	3,34;1,1821;4,50	item8101020514014,1	skill79500,1				0
10482	pet_352	2	1920	0	3,22;1,936;4,26	3,36;1,1872;4,53	item8101020514014,1	skill79500,2				0
10483	pet_352	3	2240	0	3,23;1,962;4,27	3,37;1,1923;4,56	item8101020514014,1	skill79500,3				0
10484	pet_352	4	2560	0	3,23;1,987;4,29	3,38;1,1973;4,59	item8101020514014,1	skill79500,4				0
10485	pet_352	5	2880	0	3,23;1,1012;4,30	3,39;1,2024;4,62	item8101020514014,1	skill79500,5				0
10486	pet_352	6	3200	0	3,24;1,1037;4,31	3,40;1,2074;4,64	item8101020514014,1	skill79500,6				0
10487	pet_352	7	3520	0	3,24;1,1063;4,33	3,41;1,2125;4,67	item8101020514014,1	skill79500,7				0
10488	pet_352	8	3840	0	3,25;1,1088;4,34	3,43;1,2176;4,70	item8101020514014,1	skill79500,8				0
10489	pet_352	9	4160	0	3,25;1,1113;4,36	3,44;1,2226;4,73	item8101020514014,1	skill79500,9				0
10490	pet_352	10	4480	0	3,25;1,1139;4,37	3,45;1,2277;4,75	item8101020514014,1	skill79500,10				0
10491	pet_352	11	4800	0	3,26;1,1164;4,38	3,46;1,2327;4,78	item8101020514014,1	skill79500,11				0
10492	pet_352	12	5120	0	3,26;1,1189;4,40	3,47;1,2378;4,81	item8101020514014,1	skill79500,12				0
10493	pet_352	13	5440	0	3,26;1,1215;4,41	3,48;1,2429;4,84	item8101020514014,1	skill79500,13				0
10494	pet_352	14	5760	0	3,27;1,1240;4,42	3,49;1,2479;4,86	item8101020514014,1	skill79500,14				0
10495	pet_352	15	6080	0	3,27;1,1265;4,44	3,51;1,2530;4,89	item8101020514014,1	skill79500,15				0
10496	pet_352	16	6400	0	3,28;1,1290;4,45	3,52;1,2580;4,92	item8101020514014,1	skill79500,16				0
10497	pet_352	17	6720	0	3,28;1,1316;4,47	3,53;1,2631;4,95	item8101020514014,1	skill79500,17				0
10498	pet_352	18	7040	0	3,28;1,1341;4,48	3,54;1,2682;4,97	item8101020514014,1	skill79500,18				0
10499	pet_352	19	7360	0	3,29;1,1366;4,49	3,55;1,2732;4,100	item8101020514014,1	skill79500,19				0
10500	pet_352	20	7680	0	3,29;1,1392;4,51	3,56;1,2783;4,103	item8101020514014,1	skill79500,20				0
10501	pet_352	21	8000	0	3,29;1,1417;4,52	3,57;1,2833;4,106	item8101020514014,1	skill79500,21				0
10502	pet_352	22	8320	0	3,30;1,1442;4,53	3,59;1,2884;4,108	item8101020514014,1	skill79500,22				0
10503	pet_352	23	8640	0	3,30;1,1468;4,55	3,60;1,2935;4,111	item8101020514014,1	skill79500,23				0
10504	pet_352	24	8960	0	3,31;1,1493;4,56	3,61;1,2985;4,114	item8101020514014,1	skill79500,24				0
10505	pet_352	25	9280	0	3,31;1,1518;4,58	3,62;1,3036;4,117	item8101020514014,1	skill79500,25				0
10506	pet_352	26	9600	0	3,31;1,1543;4,59	3,63;1,3086;4,119	item8101020514014,1	skill79500,26				0
10507	pet_352	27	9920	0	3,32;1,1569;4,60	3,64;1,3137;4,122	item8101020514014,1	skill79500,27				0
10508	pet_352	28	10240	0	3,32;1,1594;4,62	3,66;1,3188;4,125	item8101020514014,1	skill79500,28				0
10509	pet_352	29	10560	0	3,33;1,1619;4,63	3,67;1,3238;4,128	item8101020514014,1	skill79500,29				0
10510	pet_352	30	27200	0	3,33;1,1645;4,65	3,68;1,3289;4,131	item8101020514014,1	skill79500,30				0
10511	pet_352	31	28000	1	3,33;1,1670;4,66	3,69;1,3339;4,133	item8101020514014,1	skill79500,31				0
10512	pet_352	32	28800	1	3,34;1,1695;4,67	3,70;1,3390;4,136	item8101020514014,1	skill79500,32				0
10513	pet_352	33	29600	1	3,34;1,1721;4,69	3,71;1,3441;4,139	item8101020514014,1	skill79500,33				0
10514	pet_352	34	30400	1	3,34;1,1746;4,70	3,72;1,3491;4,142	item8101020514014,1	skill79500,34				0
10515	pet_352	35	31200	1	3,35;1,1771;4,71	3,74;1,3542;4,144	item8101020514014,1	skill79500,35				0
10516	pet_352	36	32000	1	3,35;1,1796;4,73	3,75;1,3592;4,147	item8101020514014,1	skill79500,36				0
10517	pet_352	37	32800	1	3,36;1,1822;4,74	3,76;1,3643;4,150	item8101020514014,1	skill79500,37				0
10518	pet_352	38	33600	1	3,36;1,1847;4,76	3,77;1,3694;4,153	item8101020514014,1	skill79500,38				0
10519	pet_352	39	34400	1	3,36;1,1872;4,77	3,78;1,3744;4,155	item8101020514014,1	skill79500,39				0
10520	pet_352	40	79200	1	3,37;1,1898;4,78	3,79;1,3795;4,158	item8101020514014,1	skill79500,40				0
10521	pet_352	41	81000	2	3,37;1,1923;4,80	3,80;1,3845;4,161	item8101020514014,1	skill79500,41				0
10522	pet_352	42	82800	2	3,38;1,1948;4,81	3,82;1,3896;4,164	item8101020514014,1	skill79500,42				0
10523	pet_352	43	84600	2	3,38;1,1974;4,82	3,83;1,3947;4,166	item8101020514014,1	skill79500,43				0
10524	pet_352	44	86400	2	3,38;1,1999;4,84	3,84;1,3997;4,169	item8101020514014,1	skill79500,44				0
10525	pet_352	45	88200	2	3,39;1,2024;4,85	3,85;1,4048;4,172	item8101020514014,1	skill79500,45				0
10526	pet_352	46	90000	2	3,39;1,2049;4,87	3,86;1,4098;4,175	item8101020514014,1	skill79500,46				0
10527	pet_352	47	91800	2	3,39;1,2075;4,88	3,87;1,4149;4,177	item8101020514014,1	skill79500,47				0
10528	pet_352	48	93600	2	3,40;1,2100;4,89	3,89;1,4200;4,180	item8101020514014,1	skill79500,48				0
10529	pet_352	49	95400	2	3,40;1,2125;4,91	3,90;1,4250;4,183	item8101020514014,1	skill79500,49				0
10530	pet_352	50	205200	2	3,41;1,2151;4,92	3,91;1,4301;4,186	item8101020514014,1	skill79500,50				0
10531	pet_352	51	209000	3	3,41;1,2176;4,94	3,92;1,4351;4,188	item8101020514014,1	skill79500,51				0
10532	pet_352	52	212800	3	3,41;1,2201;4,95	3,93;1,4402;4,191	item8101020514014,1	skill79500,52				0
10533	pet_352	53	216600	3	3,42;1,2227;4,96	3,94;1,4453;4,194	item8101020514014,1	skill79500,53				0
10534	pet_352	54	220400	3	3,42;1,2252;4,98	3,95;1,4503;4,197	item8101020514014,1	skill79500,54				0
10535	pet_352	55	224200	3	3,43;1,2277;4,99	3,97;1,4554;4,200	item8101020514014,1	skill79500,55				0
10536	pet_352	56	228000	3	3,43;1,2302;4,100	3,98;1,4604;4,202	item8101020514014,1	skill79500,56				0
10537	pet_352	57	231800	3	3,43;1,2328;4,102	3,99;1,4655;4,205	item8101020514014,1	skill79500,57				0
10538	pet_352	58	235600	3	3,44;1,2353;4,103	3,100;1,4706;4,208	item8101020514014,1	skill79500,58				0
10539	pet_352	59	239400	3	3,44;1,2378;4,105	3,101;1,4756;4,211	item8101020514014,1	skill79500,59				0
10540	pet_352	60	384000	3	3,44;1,2404;4,106	3,102;1,4807;4,213	item8101020514014,1	skill79500,60				0
10541	pet_352	61	390000	4	3,45;1,2429;4,107	3,103;1,4857;4,216	item8101020514014,1	skill79500,61				0
10542	pet_352	62	396000	4	3,45;1,2454;4,109	3,105;1,4908;4,219	item8101020514014,1	skill79500,62				0
10543	pet_352	63	402000	4	3,46;1,2480;4,110	3,106;1,4959;4,222	item8101020514014,1	skill79500,63				0
10544	pet_352	64	408000	4	3,46;1,2505;4,111	3,107;1,5009;4,224	item8101020514014,1	skill79500,64				0
10545	pet_352	65	414000	4	3,46;1,2530;4,113	3,108;1,5060;4,227	item8101020514014,1	skill79500,65				0
10546	pet_352	66	420000	4	3,47;1,2555;4,114	3,109;1,5110;4,230	item8101020514014,1	skill79500,66				0
10547	pet_352	67	426000	4	3,47;1,2581;4,116	3,110;1,5161;4,233	item8101020514014,1	skill79500,67				0
10548	pet_352	68	432000	4	3,48;1,2606;4,117	3,112;1,5212;4,235	item8101020514014,1	skill79500,68				0
10549	pet_352	69	438000	4	3,48;1,2631;4,118	3,113;1,5262;4,238	item8101020514014,1	skill79500,69				0
10550	pet_352	70	1600	4	3,48;1,2657;4,120	3,114;1,5313;4,241	item8101020514014,1	skill79500,70				0
10551	pet_352	71	3200	4	3,49;1,2682;4,121	3,115;1,5364;4,244	item8101020514014,1	skill79500,71				0
10552	pet_352	72	6400	4	3,49;1,2707;4,122	3,116;1,5414;4,246	item8101020514014,1	skill79500,72				0
10553	pet_352	73	9600	4	3,49;1,2733;4,124	3,117;1,5465;4,249	item8101020514014,1	skill79500,73				0
10554	pet_352	74	32000	4	3,50;1,2758;4,125	3,118;1,5515;4,252	item8101020514014,1	skill79500,74				0
10555	pet_352	75	96000	4	3,50;1,2783;4,127	3,120;1,5566;4,255	item8101020514014,1	skill79500,75				0
10556	pet_352	76	144000	4	3,51;1,2809;4,128	3,121;1,5617;4,257	item8101020514014,1	skill79500,76				0
10557	pet_352	77	220000	4	3,51;1,2834;4,129	3,122;1,5667;4,260	item8101020514014,1	skill79500,77				0
10558	pet_352	78	360000	4	3,51;1,2859;4,131	3,123;1,5718;4,263	item8101020514014,1	skill79500,78				0
10559	pet_352	79	465000	4	3,52;1,2884;4,132	3,124;1,5768;4,266	item8101020514014,1	skill79500,79				0
10560	pet_352	80	12000	4	3,52;1,2910;4,134	3,125;1,5819;4,269	item8101020514014,1	skill79500,80				0
10561	pet_352	81	24000	4	3,52;1,2935;4,135	3,126;1,5870;4,271	item8101020514014,1	skill79500,81				0
10562	pet_352	82	48000	4	3,53;1,2960;4,136	3,128;1,5920;4,274	item8101020514014,1	skill79500,82				0
10563	pet_352	83	72000	4	3,53;1,2986;4,138	3,129;1,5971;4,277	item8101020514014,1	skill79500,83				0
10564	pet_352	84	144000	4	3,54;1,3011;4,139	3,130;1,6021;4,280	item8101020514014,1	skill79500,84				0
10565	pet_352	85	216000	4	3,54;1,3036;4,140	3,131;1,6072;4,282	item8101020514014,1	skill79500,85				0
10566	pet_352	86	324000	4	3,54;1,3062;4,142	3,132;1,6123;4,285	item8101020514014,1	skill79500,86				0
10567	pet_352	87	432000	4	3,55;1,3087;4,143	3,133;1,6173;4,288	item8101020514014,1	skill79500,87				0
10568	pet_352	88	648000	4	3,55;1,3112;4,145	3,135;1,6224;4,291	item8101020514014,1	skill79500,88				0
10569	pet_352	89	972000	4	3,56;1,3137;4,146	3,136;1,6274;4,293	item8101020514014,1	skill79500,89				0
10570	pet_352	90	0	4	3,56;1,3163;4,147	3,137;1,6325;4,296	item8101020514014,1	skill79500,90				0
10571	pet_353	1	1600	0	3,22;1,911;4,25	3,34;1,1821;4,50	item8101020514015,1	skill79500,1				0
10572	pet_353	2	1920	0	3,22;1,936;4,26	3,36;1,1872;4,53	item8101020514015,1	skill79500,2				0
10573	pet_353	3	2240	0	3,23;1,962;4,27	3,37;1,1923;4,56	item8101020514015,1	skill79500,3				0
10574	pet_353	4	2560	0	3,23;1,987;4,29	3,38;1,1973;4,59	item8101020514015,1	skill79500,4				0
10575	pet_353	5	2880	0	3,23;1,1012;4,30	3,39;1,2024;4,62	item8101020514015,1	skill79500,5				0
10576	pet_353	6	3200	0	3,24;1,1037;4,31	3,40;1,2074;4,64	item8101020514015,1	skill79500,6				0
10577	pet_353	7	3520	0	3,24;1,1063;4,33	3,41;1,2125;4,67	item8101020514015,1	skill79500,7				0
10578	pet_353	8	3840	0	3,25;1,1088;4,34	3,43;1,2176;4,70	item8101020514015,1	skill79500,8				0
10579	pet_353	9	4160	0	3,25;1,1113;4,36	3,44;1,2226;4,73	item8101020514015,1	skill79500,9				0
10580	pet_353	10	4480	0	3,25;1,1139;4,37	3,45;1,2277;4,75	item8101020514015,1	skill79500,10				0
10581	pet_353	11	4800	0	3,26;1,1164;4,38	3,46;1,2327;4,78	item8101020514015,1	skill79500,11				0
10582	pet_353	12	5120	0	3,26;1,1189;4,40	3,47;1,2378;4,81	item8101020514015,1	skill79500,12				0
10583	pet_353	13	5440	0	3,26;1,1215;4,41	3,48;1,2429;4,84	item8101020514015,1	skill79500,13				0
10584	pet_353	14	5760	0	3,27;1,1240;4,42	3,49;1,2479;4,86	item8101020514015,1	skill79500,14				0
10585	pet_353	15	6080	0	3,27;1,1265;4,44	3,51;1,2530;4,89	item8101020514015,1	skill79500,15				0
10586	pet_353	16	6400	0	3,28;1,1290;4,45	3,52;1,2580;4,92	item8101020514015,1	skill79500,16				0
10587	pet_353	17	6720	0	3,28;1,1316;4,47	3,53;1,2631;4,95	item8101020514015,1	skill79500,17				0
10588	pet_353	18	7040	0	3,28;1,1341;4,48	3,54;1,2682;4,97	item8101020514015,1	skill79500,18				0
10589	pet_353	19	7360	0	3,29;1,1366;4,49	3,55;1,2732;4,100	item8101020514015,1	skill79500,19				0
10590	pet_353	20	7680	0	3,29;1,1392;4,51	3,56;1,2783;4,103	item8101020514015,1	skill79500,20				0
10591	pet_353	21	8000	0	3,29;1,1417;4,52	3,57;1,2833;4,106	item8101020514015,1	skill79500,21				0
10592	pet_353	22	8320	0	3,30;1,1442;4,53	3,59;1,2884;4,108	item8101020514015,1	skill79500,22				0
10593	pet_353	23	8640	0	3,30;1,1468;4,55	3,60;1,2935;4,111	item8101020514015,1	skill79500,23				0
10594	pet_353	24	8960	0	3,31;1,1493;4,56	3,61;1,2985;4,114	item8101020514015,1	skill79500,24				0
10595	pet_353	25	9280	0	3,31;1,1518;4,58	3,62;1,3036;4,117	item8101020514015,1	skill79500,25				0
10596	pet_353	26	9600	0	3,31;1,1543;4,59	3,63;1,3086;4,119	item8101020514015,1	skill79500,26				0
10597	pet_353	27	9920	0	3,32;1,1569;4,60	3,64;1,3137;4,122	item8101020514015,1	skill79500,27				0
10598	pet_353	28	10240	0	3,32;1,1594;4,62	3,66;1,3188;4,125	item8101020514015,1	skill79500,28				0
10599	pet_353	29	10560	0	3,33;1,1619;4,63	3,67;1,3238;4,128	item8101020514015,1	skill79500,29				0
10600	pet_353	30	27200	0	3,33;1,1645;4,65	3,68;1,3289;4,131	item8101020514015,1	skill79500,30				0
10601	pet_353	31	28000	1	3,33;1,1670;4,66	3,69;1,3339;4,133	item8101020514015,1	skill79500,31				0
10602	pet_353	32	28800	1	3,34;1,1695;4,67	3,70;1,3390;4,136	item8101020514015,1	skill79500,32				0
10603	pet_353	33	29600	1	3,34;1,1721;4,69	3,71;1,3441;4,139	item8101020514015,1	skill79500,33				0
10604	pet_353	34	30400	1	3,34;1,1746;4,70	3,72;1,3491;4,142	item8101020514015,1	skill79500,34				0
10605	pet_353	35	31200	1	3,35;1,1771;4,71	3,74;1,3542;4,144	item8101020514015,1	skill79500,35				0
10606	pet_353	36	32000	1	3,35;1,1796;4,73	3,75;1,3592;4,147	item8101020514015,1	skill79500,36				0
10607	pet_353	37	32800	1	3,36;1,1822;4,74	3,76;1,3643;4,150	item8101020514015,1	skill79500,37				0
10608	pet_353	38	33600	1	3,36;1,1847;4,76	3,77;1,3694;4,153	item8101020514015,1	skill79500,38				0
10609	pet_353	39	34400	1	3,36;1,1872;4,77	3,78;1,3744;4,155	item8101020514015,1	skill79500,39				0
10610	pet_353	40	79200	1	3,37;1,1898;4,78	3,79;1,3795;4,158	item8101020514015,1	skill79500,40				0
10611	pet_353	41	81000	2	3,37;1,1923;4,80	3,80;1,3845;4,161	item8101020514015,1	skill79500,41				0
10612	pet_353	42	82800	2	3,38;1,1948;4,81	3,82;1,3896;4,164	item8101020514015,1	skill79500,42				0
10613	pet_353	43	84600	2	3,38;1,1974;4,82	3,83;1,3947;4,166	item8101020514015,1	skill79500,43				0
10614	pet_353	44	86400	2	3,38;1,1999;4,84	3,84;1,3997;4,169	item8101020514015,1	skill79500,44				0
10615	pet_353	45	88200	2	3,39;1,2024;4,85	3,85;1,4048;4,172	item8101020514015,1	skill79500,45				0
10616	pet_353	46	90000	2	3,39;1,2049;4,87	3,86;1,4098;4,175	item8101020514015,1	skill79500,46				0
10617	pet_353	47	91800	2	3,39;1,2075;4,88	3,87;1,4149;4,177	item8101020514015,1	skill79500,47				0
10618	pet_353	48	93600	2	3,40;1,2100;4,89	3,89;1,4200;4,180	item8101020514015,1	skill79500,48				0
10619	pet_353	49	95400	2	3,40;1,2125;4,91	3,90;1,4250;4,183	item8101020514015,1	skill79500,49				0
10620	pet_353	50	205200	2	3,41;1,2151;4,92	3,91;1,4301;4,186	item8101020514015,1	skill79500,50				0
10621	pet_353	51	209000	3	3,41;1,2176;4,94	3,92;1,4351;4,188	item8101020514015,1	skill79500,51				0
10622	pet_353	52	212800	3	3,41;1,2201;4,95	3,93;1,4402;4,191	item8101020514015,1	skill79500,52				0
10623	pet_353	53	216600	3	3,42;1,2227;4,96	3,94;1,4453;4,194	item8101020514015,1	skill79500,53				0
10624	pet_353	54	220400	3	3,42;1,2252;4,98	3,95;1,4503;4,197	item8101020514015,1	skill79500,54				0
10625	pet_353	55	224200	3	3,43;1,2277;4,99	3,97;1,4554;4,200	item8101020514015,1	skill79500,55				0
10626	pet_353	56	228000	3	3,43;1,2302;4,100	3,98;1,4604;4,202	item8101020514015,1	skill79500,56				0
10627	pet_353	57	231800	3	3,43;1,2328;4,102	3,99;1,4655;4,205	item8101020514015,1	skill79500,57				0
10628	pet_353	58	235600	3	3,44;1,2353;4,103	3,100;1,4706;4,208	item8101020514015,1	skill79500,58				0
10629	pet_353	59	239400	3	3,44;1,2378;4,105	3,101;1,4756;4,211	item8101020514015,1	skill79500,59				0
10630	pet_353	60	384000	3	3,44;1,2404;4,106	3,102;1,4807;4,213	item8101020514015,1	skill79500,60				0
10631	pet_353	61	390000	4	3,45;1,2429;4,107	3,103;1,4857;4,216	item8101020514015,1	skill79500,61				0
10632	pet_353	62	396000	4	3,45;1,2454;4,109	3,105;1,4908;4,219	item8101020514015,1	skill79500,62				0
10633	pet_353	63	402000	4	3,46;1,2480;4,110	3,106;1,4959;4,222	item8101020514015,1	skill79500,63				0
10634	pet_353	64	408000	4	3,46;1,2505;4,111	3,107;1,5009;4,224	item8101020514015,1	skill79500,64				0
10635	pet_353	65	414000	4	3,46;1,2530;4,113	3,108;1,5060;4,227	item8101020514015,1	skill79500,65				0
10636	pet_353	66	420000	4	3,47;1,2555;4,114	3,109;1,5110;4,230	item8101020514015,1	skill79500,66				0
10637	pet_353	67	426000	4	3,47;1,2581;4,116	3,110;1,5161;4,233	item8101020514015,1	skill79500,67				0
10638	pet_353	68	432000	4	3,48;1,2606;4,117	3,112;1,5212;4,235	item8101020514015,1	skill79500,68				0
10639	pet_353	69	438000	4	3,48;1,2631;4,118	3,113;1,5262;4,238	item8101020514015,1	skill79500,69				0
10640	pet_353	70	1600	4	3,48;1,2657;4,120	3,114;1,5313;4,241	item8101020514015,1	skill79500,70				0
10641	pet_353	71	3200	4	3,49;1,2682;4,121	3,115;1,5364;4,244	item8101020514015,1	skill79500,71				0
10642	pet_353	72	6400	4	3,49;1,2707;4,122	3,116;1,5414;4,246	item8101020514015,1	skill79500,72				0
10643	pet_353	73	9600	4	3,49;1,2733;4,124	3,117;1,5465;4,249	item8101020514015,1	skill79500,73				0
10644	pet_353	74	32000	4	3,50;1,2758;4,125	3,118;1,5515;4,252	item8101020514015,1	skill79500,74				0
10645	pet_353	75	96000	4	3,50;1,2783;4,127	3,120;1,5566;4,255	item8101020514015,1	skill79500,75				0
10646	pet_353	76	144000	4	3,51;1,2809;4,128	3,121;1,5617;4,257	item8101020514015,1	skill79500,76				0
10647	pet_353	77	220000	4	3,51;1,2834;4,129	3,122;1,5667;4,260	item8101020514015,1	skill79500,77				0
10648	pet_353	78	360000	4	3,51;1,2859;4,131	3,123;1,5718;4,263	item8101020514015,1	skill79500,78				0
10649	pet_353	79	465000	4	3,52;1,2884;4,132	3,124;1,5768;4,266	item8101020514015,1	skill79500,79				0
10650	pet_353	80	12000	4	3,52;1,2910;4,134	3,125;1,5819;4,269	item8101020514015,1	skill79500,80				0
10651	pet_353	81	24000	4	3,52;1,2935;4,135	3,126;1,5870;4,271	item8101020514015,1	skill79500,81				0
10652	pet_353	82	48000	4	3,53;1,2960;4,136	3,128;1,5920;4,274	item8101020514015,1	skill79500,82				0
10653	pet_353	83	72000	4	3,53;1,2986;4,138	3,129;1,5971;4,277	item8101020514015,1	skill79500,83				0
10654	pet_353	84	144000	4	3,54;1,3011;4,139	3,130;1,6021;4,280	item8101020514015,1	skill79500,84				0
10655	pet_353	85	216000	4	3,54;1,3036;4,140	3,131;1,6072;4,282	item8101020514015,1	skill79500,85				0
10656	pet_353	86	324000	4	3,54;1,3062;4,142	3,132;1,6123;4,285	item8101020514015,1	skill79500,86				0
10657	pet_353	87	432000	4	3,55;1,3087;4,143	3,133;1,6173;4,288	item8101020514015,1	skill79500,87				0
10658	pet_353	88	648000	4	3,55;1,3112;4,145	3,135;1,6224;4,291	item8101020514015,1	skill79500,88				0
10659	pet_353	89	972000	4	3,56;1,3137;4,146	3,136;1,6274;4,293	item8101020514015,1	skill79500,89				0
10660	pet_353	90	0	4	3,56;1,3163;4,147	3,137;1,6325;4,296	item8101020514015,1	skill79500,90				0
10661	pet_354	1	1600	0	3,12;1,911;4,25	3,34;1,1821;4,50	item8101020514016,1	skill79500,1				0
10662	pet_354	2	1920	0	3,12;1,936;4,26	3,36;1,1872;4,53	item8101020514016,1	skill79500,2				0
10663	pet_354	3	2240	0	3,13;1,962;4,27	3,37;1,1923;4,56	item8101020514016,1	skill79500,3				0
