流水	共鸣属性id	是否显示	显示下限	显示上限	共鸣属性品质	属性1ID	属性下限	属性上限
2100	43138107	2	0	0	4	132	150	250
2101	43138107	0	0	0	4	241	800	1200
2102	43138801	0	0	0	1	3	35	41
2103	43138802	0	0	0	2	3	42	56
2104	43138901	0	0	0	1	3	35	41
2105	43138902	0	0	0	2	3	42	56
2106	43139001	0	0	0	2	3	42	56
2107	43139002	0	0	0	3	3	60	65
2108	43139003	0	0	0	3	21	200	216
2109	43139004	0	0	0	3	23	200	216
2110	43139005	0	0	0	3	25	200	216
2111	43139101	0	0	0	3	3	60	65
2112	43139102	0	0	0	4	83	200	400
2113	43139102	0	0	0	4	3	60	65
2114	43139201	0	0	0	3	3	60	65
2115	43139202	0	0	0	4	83	200	400
2116	43139202	0	0	0	4	3	60	65
2117	43139301	0	0	0	3	3	60	65
2118	43139302	0	0	0	4	83	200	400
2119	43139302	0	0	0	4	3	60	65
2120	43139302	0	0	0	4	236	800	1200
2121	43139303	2	0	0	4	83	200	400
2122	43139303	2	0	0	4	3	60	65
2123	43139303	0	0	0	4	237	800	1200
2124	43139304	2	0	0	4	83	200	400
2125	43139304	2	0	0	4	3	60	65
2126	43139304	0	0	0	4	238	800	1200
2127	43139305	2	0	0	4	83	200	400
2128	43139305	2	0	0	4	3	60	65
2129	43139305	0	0	0	4	239	800	1200
2130	43139306	2	0	0	4	83	200	400
2131	43139306	2	0	0	4	3	60	65
2132	43139306	0	0	0	4	240	800	1200
2133	43139307	2	0	0	4	83	200	400
2134	43139307	2	0	0	4	3	60	65
2135	43139307	0	0	0	4	241	800	1200
2136	43139401	0	0	0	1	3	35	41
2137	43139402	0	0	0	2	3	42	56
2138	43139501	0	0	0	1	3	35	41
2139	43139502	0	0	0	2	3	42	56
2140	43139601	0	0	0	2	3	42	56
2141	43139602	0	0	0	3	3	60	65
2142	43139603	0	0	0	3	21	200	216
2143	43139604	0	0	0	3	23	200	216
2144	43139605	0	0	0	3	25	200	216
2145	43139701	0	0	0	3	3	60	65
2146	43139702	1	200	400	4	66	200	200
2147	43139702	1	200	400	4	67	200	200
2148	43139702	1	200	400	4	79	200	200
2149	43139702	1	200	400	4	75	200	200
2150	43139702	0	0	0	4	3	60	65
2151	43139703	2	0	0	4	66	250	250
2152	43139703	2	0	0	4	67	250	250
2153	43139703	2	0	0	4	79	250	250
2154	43139703	2	0	0	4	75	250	250
2155	43139703	2	0	0	4	3	60	65
2156	43139704	2	0	0	4	66	300	300
2157	43139704	2	0	0	4	67	300	300
2158	43139704	2	0	0	4	79	300	300
2159	43139704	2	0	0	4	75	300	300
2160	43139704	2	0	0	4	3	60	65
2161	43139705	2	0	0	4	66	350	350
2162	43139705	2	0	0	4	67	350	350
2163	43139705	2	0	0	4	79	350	350
2164	43139705	2	0	0	4	75	350	350
2165	43139705	2	0	0	4	3	60	65
2166	43139706	2	0	0	4	66	400	400
2167	43139706	2	0	0	4	67	400	400
2168	43139706	2	0	0	4	79	400	400
2169	43139706	2	0	0	4	75	400	400
2170	43139706	2	0	0	4	3	60	65
2171	43139801	0	0	0	3	3	60	65
2172	43139802	1	200	400	4	66	200	200
2173	43139802	1	200	400	4	67	200	200
2174	43139802	1	200	400	4	79	200	200
2175	43139802	1	200	400	4	75	200	200
2176	43139802	0	0	0	4	3	60	65
2177	43139803	2	0	0	4	66	250	250
2178	43139803	2	0	0	4	67	250	250
2179	43139803	2	0	0	4	79	250	250
2180	43139803	2	0	0	4	75	250	250
2181	43139803	2	0	0	4	3	60	65
2182	43139804	2	0	0	4	66	300	300
2183	43139804	2	0	0	4	67	300	300
2184	43139804	2	0	0	4	79	300	300
2185	43139804	2	0	0	4	75	300	300
2186	43139804	2	0	0	4	3	60	65
2187	43139805	2	0	0	4	66	350	350
2188	43139805	2	0	0	4	67	350	350
2189	43139805	2	0	0	4	79	350	350
2190	43139805	2	0	0	4	75	350	350
2191	43139805	2	0	0	4	3	60	65
2192	43139806	2	0	0	4	66	400	400
2193	43139806	2	0	0	4	67	400	400
2194	43139806	2	0	0	4	79	400	400
2195	43139806	2	0	0	4	75	400	400
2196	43139806	2	0	0	4	3	60	65
2197	43139901	0	0	0	3	3	60	65
2198	43139902	0	0	0	4	66	400	400
2199	43139902	0	0	0	4	67	400	400
2200	43139902	0	0	0	4	79	400	400
2201	43139902	0	0	0	4	75	400	400
2202	43139902	0	0	0	4	3	60	65
2203	43139902	0	0	0	4	236	800	1200
2204	43139903	2	0	0	4	66	400	400
2205	43139903	2	0	0	4	67	400	400
2206	43139903	2	0	0	4	79	400	400
2207	43139903	2	0	0	4	75	400	400
2208	43139903	2	0	0	4	3	60	65
2209	43139903	0	0	0	4	237	800	1200
2210	43139904	2	0	0	4	66	400	400
2211	43139904	2	0	0	4	67	400	400
2212	43139904	2	0	0	4	79	400	400
2213	43139904	2	0	0	4	75	400	400
2214	43139904	2	0	0	4	3	60	65
2215	43139904	0	0	0	4	238	800	1200
2216	43139905	2	0	0	4	66	400	400
2217	43139905	2	0	0	4	67	400	400
2218	43139905	2	0	0	4	79	400	400
2219	43139905	2	0	0	4	75	400	400
2220	43139905	2	0	0	4	3	60	65
2221	43139905	0	0	0	4	239	800	1200
2222	43139906	2	0	0	4	66	400	400
2223	43139906	2	0	0	4	67	400	400
2224	43139906	2	0	0	4	79	400	400
2225	43139906	2	0	0	4	75	400	400
2226	43139906	2	0	0	4	3	60	65
2227	43139906	0	0	0	4	240	800	1200
2228	43139907	2	0	0	4	66	400	400
2229	43139907	2	0	0	4	67	400	400
2230	43139907	2	0	0	4	79	400	400
2231	43139907	2	0	0	4	75	400	400
2232	43139907	2	0	0	4	3	60	65
2233	43139907	0	0	0	4	241	800	1200
2234	43140001	0	0	0	1	4	35	41
2235	43140002	0	0	0	2	4	42	56
2236	43140101	0	0	0	1	4	35	41
2237	43140102	0	0	0	2	4	42	56
2238	43140201	0	0	0	2	4	42	56
2239	43140202	0	0	0	3	4	60	65
2240	43140203	0	0	0	3	22	200	216
2241	43140204	0	0	0	3	24	200	216
2242	43140205	0	0	0	3	26	200	216
2243	43140301	0	0	0	3	4	60	65
2244	43140302	0	0	0	4	206	150	300
2245	43140302	0	0	0	4	4	60	65
2246	43140401	0	0	0	3	4	60	65
2247	43140402	0	0	0	4	206	150	300
2248	43140402	0	0	0	4	4	60	65
2249	43140501	0	0	0	3	4	60	65
2250	43140502	0	0	0	4	206	150	300
2251	43140502	0	0	0	4	4	60	65
2252	43140502	0	0	0	4	236	800	1200
2253	43140503	2	0	0	4	206	150	300
2254	43140503	2	0	0	4	4	60	65
2255	43140503	0	0	0	4	237	800	1200
2256	43140504	2	0	0	4	206	150	300
2257	43140504	2	0	0	4	4	60	65
2258	43140504	0	0	0	4	238	800	1200
2259	43140505	2	0	0	4	206	150	300
2260	43140505	2	0	0	4	4	60	65
2261	43140505	0	0	0	4	239	800	1200
2262	43140506	2	0	0	4	206	150	300
2263	43140506	2	0	0	4	4	60	65
2264	43140506	0	0	0	4	240	800	1200
2265	43140507	2	0	0	4	206	150	300
2266	43140507	2	0	0	4	4	60	65
2267	43140507	0	0	0	4	241	800	1200
2268	43140601	0	0	0	1	1	350	410
2269	43140602	0	0	0	2	1	420	560
2270	43140701	0	0	0	1	1	350	410
2271	43140702	0	0	0	2	1	420	560
2272	43140801	0	0	0	2	1	420	560
2273	43140802	0	0	0	3	1	600	650
2274	43140803	0	0	0	3	22	200	216
2275	43140804	0	0	0	3	24	200	216
2276	43140805	0	0	0	3	26	200	216
2277	43140901	0	0	0	3	1	600	650
2278	43140902	0	0	0	4	51	100	200
2279	43140902	0	0	0	4	52	100	150
2280	43140902	0	0	0	4	112	100	200
2281	43140902	0	0	0	4	1	600	650
2282	43141001	0	0	0	3	1	600	650
2283	43141002	0	0	0	4	51	100	200
2284	43141002	0	0	0	4	52	100	150
2285	43141002	0	0	0	4	112	100	200
2286	43141002	0	0	0	4	1	600	650
2287	43141101	0	0	0	3	1	600	650
2288	43141102	0	0	0	4	51	100	200
2289	43141102	0	0	0	4	52	100	150
2290	43141102	0	0	0	4	112	100	200
2291	43141102	0	0	0	4	1	600	650
2292	43141102	0	0	0	4	236	800	1200
2293	43141103	2	0	0	4	51	100	200
2294	43141103	2	0	0	4	52	100	150
2295	43141103	2	0	0	4	112	100	200
2296	43141103	2	0	0	4	1	600	650
2297	43141103	0	0	0	4	237	800	1200
2298	43141104	2	0	0	4	51	100	200
2299	43141104	2	0	0	4	52	100	150
2300	43141104	2	0	0	4	112	100	200
2301	43141104	2	0	0	4	1	600	650
2302	43141104	0	0	0	4	238	800	1200
2303	43141105	2	0	0	4	51	100	200
2304	43141105	2	0	0	4	52	100	150
2305	43141105	2	0	0	4	112	100	200
2306	43141105	2	0	0	4	1	600	650
2307	43141105	0	0	0	4	239	800	1200
2308	43141106	2	0	0	4	51	100	200
2309	43141106	2	0	0	4	52	100	150
2310	43141106	2	0	0	4	112	100	200
2311	43141106	2	0	0	4	1	600	650
2312	43141106	0	0	0	4	240	800	1200
2313	43141107	2	0	0	4	51	100	200
2314	43141107	2	0	0	4	52	100	150
2315	43141107	2	0	0	4	112	100	200
2316	43141107	2	0	0	4	1	600	650
2317	43141107	0	0	0	4	241	800	1200
2318	43141201	0	0	0	1	3	35	41
2319	43141202	0	0	0	2	3	42	56
2320	43141301	0	0	0	1	3	35	41
2321	43141302	0	0	0	2	3	42	56
2322	43141401	0	0	0	2	3	42	56
2323	43141402	0	0	0	3	3	60	65
2324	43141403	0	0	0	3	21	200	216
2325	43141404	0	0	0	3	23	200	216
2326	43141405	0	0	0	3	25	200	216
2327	43141501	0	0	0	3	23	200	216
2328	43141502	0	0	0	4	32	100	150
2329	43141502	0	0	0	4	34	100	150
2330	43141502	0	0	0	4	52	50	100
2331	43141601	0	0	0	3	23	200	216
2332	43141602	0	0	0	4	32	100	150
2333	43141602	0	0	0	4	34	100	150
2334	43141602	0	0	0	4	52	50	100
2335	43141701	0	0	0	3	23	200	216
2336	43141702	0	0	0	4	32	100	150
2337	43141702	0	0	0	4	34	100	150
2338	43141702	0	0	0	4	52	50	100
2339	43141702	0	0	0	4	236	800	1200
2340	43141703	2	0	0	4	32	100	150
2341	43141703	2	0	0	4	34	100	150
2342	43141703	2	0	0	4	52	50	100
2343	43141703	0	0	0	4	237	800	1200
2344	43141704	2	0	0	4	32	100	150
2345	43141704	2	0	0	4	34	100	150
2346	43141704	2	0	0	4	52	50	100
2347	43141704	0	0	0	4	238	800	1200
2348	43141705	2	0	0	4	32	100	150
2349	43141705	2	0	0	4	34	100	150
2350	43141705	2	0	0	4	52	50	100
2351	43141705	0	0	0	4	239	800	1200
2352	43141706	2	0	0	4	32	100	150
2353	43141706	2	0	0	4	34	100	150
2354	43141706	2	0	0	4	52	50	100
2355	43141706	0	0	0	4	240	800	1200
2356	43141707	2	0	0	4	32	100	150
2357	43141707	2	0	0	4	34	100	150
2358	43141707	2	0	0	4	52	50	100
2359	43141707	0	0	0	4	241	800	1200
2360	43141801	0	0	0	1	4	35	41
2361	43141802	0	0	0	2	4	42	56
2362	43141901	0	0	0	1	4	35	41
2363	43141902	0	0	0	2	4	42	56
2364	43142001	0	0	0	2	4	42	56
2365	43142002	0	0	0	3	4	60	65
2366	43142003	0	0	0	3	22	200	216
2367	43142004	0	0	0	3	24	200	216
2368	43142005	0	0	0	3	26	200	216
2369	43142101	0	0	0	3	4	60	65
2370	43142102	0	0	0	4	12	100	200
2371	43142102	0	0	0	4	33	50	100
2372	43142102	0	0	0	4	52	50	100
2373	43142102	0	0	0	4	4	60	65
2374	43142201	0	0	0	3	4	60	65
2375	43142202	0	0	0	4	12	100	200
2376	43142202	0	0	0	4	33	50	100
2377	43142202	0	0	0	4	52	50	100
2378	43142202	0	0	0	4	4	60	65
2379	43142301	0	0	0	3	4	60	65
2380	43142302	0	0	0	4	12	100	200
2381	43142302	0	0	0	4	33	50	100
2382	43142302	0	0	0	4	52	50	100
2383	43142302	0	0	0	4	4	60	65
2384	43142302	0	0	0	4	236	800	1200
2385	43142303	2	0	0	4	12	100	200
2386	43142303	2	0	0	4	33	50	100
2387	43142303	2	0	0	4	52	50	100
2388	43142303	2	0	0	4	4	60	65
2389	43142303	0	0	0	4	237	800	1200
2390	43142304	2	0	0	4	12	100	200
2391	43142304	2	0	0	4	33	50	100
2392	43142304	2	0	0	4	52	50	100
2393	43142304	2	0	0	4	4	60	65
2394	43142304	0	0	0	4	238	800	1200
2395	43142305	2	0	0	4	12	100	200
2396	43142305	2	0	0	4	33	50	100
2397	43142305	2	0	0	4	52	50	100
2398	43142305	2	0	0	4	4	60	65
2399	43142305	0	0	0	4	239	800	1200
2400	43142306	2	0	0	4	12	100	200
2401	43142306	2	0	0	4	33	50	100
2402	43142306	2	0	0	4	52	50	100
2403	43142306	2	0	0	4	4	60	65
2404	43142306	0	0	0	4	240	800	1200
2405	43142307	2	0	0	4	12	100	200
2406	43142307	2	0	0	4	33	50	100
2407	43142307	2	0	0	4	52	50	100
2408	43142307	2	0	0	4	4	60	65
2409	43142307	0	0	0	4	241	800	1200
2410	43142401	0	0	0	1	3	25	31
2411	43142402	0	0	0	2	3	32	46
2412	43142501	0	0	0	1	3	25	31
2413	43142502	0	0	0	2	3	32	46
2414	43142601	0	0	0	2	3	32	46
2415	43142602	0	0	0	3	3	50	55
2416	43142603	0	0	0	3	21	166	183
2417	43142604	0	0	0	3	23	166	183
2418	43142605	0	0	0	3	25	166	183
2419	43142701	0	0	0	3	3	50	55
2420	43142702	0	0	0	4	112	100	100
2421	43142702	0	0	0	4	3	50	55
2422	43142801	0	0	0	3	3	50	55
2423	43142802	0	0	0	4	112	100	100
2424	43142802	0	0	0	4	3	50	55
2425	43142901	0	0	0	3	3	50	55
2426	43142902	0	0	0	4	112	100	100
2427	43142902	0	0	0	4	3	50	55
2428	43142902	0	0	0	4	236	300	400
2429	43142903	2	0	0	4	112	100	100
2430	43142903	2	0	0	4	3	50	55
2431	43142903	0	0	0	4	237	300	400
2432	43142904	2	0	0	4	112	100	100
2433	43142904	2	0	0	4	3	50	55
2434	43142904	0	0	0	4	238	300	400
2435	43142905	2	0	0	4	112	100	100
2436	43142905	2	0	0	4	3	50	55
2437	43142905	0	0	0	4	239	300	400
2438	43142906	2	0	0	4	112	100	100
2439	43142906	2	0	0	4	3	50	55
2440	43142906	0	0	0	4	240	300	400
2441	43142907	2	0	0	4	112	100	100
2442	43142907	2	0	0	4	3	50	55
2443	43142907	0	0	0	4	241	300	400
2444	43143001	0	0	0	1	1	250	310
2445	43143002	0	0	0	2	1	320	460
2446	43143101	0	0	0	1	1	250	310
2447	43143102	0	0	0	2	1	320	460
2448	43143201	0	0	0	2	1	320	460
2449	43143202	0	0	0	3	1	500	550
2450	43143203	0	0	0	3	22	166	183
2451	43143204	0	0	0	3	24	166	183
2452	43143205	0	0	0	3	26	166	183
2453	43143301	0	0	0	3	1	500	550
2454	43143302	0	0	0	4	30	100	100
2455	43143302	0	0	0	4	1	500	550
2456	43143401	0	0	0	3	1	500	550
2457	43143402	0	0	0	4	30	100	100
2458	43143402	0	0	0	4	1	500	550
2459	43143501	0	0	0	3	1	500	550
2460	43143502	0	0	0	4	30	100	100
2461	43143502	0	0	0	4	1	500	550
2462	43143502	0	0	0	4	236	300	400
2463	43143503	2	0	0	4	30	100	100
2464	43143503	2	0	0	4	1	500	550
2465	43143503	0	0	0	4	237	300	400
2466	43143504	2	0	0	4	30	100	100
2467	43143504	2	0	0	4	1	500	550
2468	43143504	0	0	0	4	238	300	400
2469	43143505	2	0	0	4	30	100	100
2470	43143505	2	0	0	4	1	500	550
2471	43143505	0	0	0	4	239	300	400
2472	43143506	2	0	0	4	30	100	100
2473	43143506	2	0	0	4	1	500	550
2474	43143506	0	0	0	4	240	300	400
2475	43143507	2	0	0	4	30	100	100
2476	43143507	2	0	0	4	1	500	550
2477	43143507	0	0	0	4	241	300	400
2478	43143601	0	0	0	1	1	350	410
2479	43143602	0	0	0	2	1	420	560
2480	43143701	0	0	0	1	1	350	410
2481	43143702	0	0	0	2	1	420	560
2482	43143801	0	0	0	2	1	420	560
2483	43143802	0	0	0	3	1	600	650
2484	43143803	0	0	0	3	22	200	216
2485	43143804	0	0	0	3	24	200	216
2486	43143805	0	0	0	3	26	200	216
2487	43143901	0	0	0	3	1	600	650
2488	43143902	0	0	0	4	31	150	300
2489	43143902	0	0	0	4	1	600	650
2490	43144001	0	0	0	3	1	600	650
2491	43144002	0	0	0	4	31	150	300
2492	43144002	0	0	0	4	1	600	650
2493	43144101	0	0	0	3	1	600	650
2494	43144102	0	0	0	4	31	150	300
2495	43144102	0	0	0	4	1	600	650
2496	43144102	0	0	0	4	236	500	700
2497	43144103	2	0	0	4	31	150	300
2498	43144103	2	0	0	4	1	600	650
2499	43144103	0	0	0	4	237	500	700
2500	43144104	2	0	0	4	31	150	300
2501	43144104	2	0	0	4	1	600	650
2502	43144104	0	0	0	4	238	500	700
2503	43144105	2	0	0	4	31	150	300
2504	43144105	2	0	0	4	1	600	650
2505	43144105	0	0	0	4	239	500	700
2506	43144106	2	0	0	4	31	150	300
2507	43144106	2	0	0	4	1	600	650
2508	43144106	0	0	0	4	240	500	700
2509	43144107	2	0	0	4	31	150	300
2510	43144107	2	0	0	4	1	600	650
2511	43144107	0	0	0	4	241	500	700
2512	43144201	0	0	0	2	22	186	186
2513	43144301	0	0	0	2	22	186	186
2514	43144401	0	0	0	3	22	216	216
2515	43144501	0	0	0	4	33	200	200
2516	43144501	0	0	0	4	131	300	300
2517	43144501	0	0	0	4	22	216	216
2518	43144601	0	0	0	4	33	200	200
2519	43144601	0	0	0	4	131	300	300
2520	43144601	0	0	0	4	22	216	216
2521	43144701	0	0	0	4	33	200	200
2522	43144701	0	0	0	4	131	300	300
2523	43144701	0	0	0	4	22	216	216
2524	43144701	0	0	0	4	132	1000	1000
2525	43144801	0	0	0	1	1	350	410
2526	43144802	0	0	0	2	1	420	560
2527	43144901	0	0	0	1	1	350	410
2528	43144902	0	0	0	2	1	420	560
2529	43145001	0	0	0	2	1	420	560
2530	43145002	0	0	0	3	1	600	650
2531	43145003	0	0	0	3	22	200	216
2532	43145004	0	0	0	3	24	200	216
2533	43145005	0	0	0	3	26	200	216
2534	43145101	0	0	0	3	1	600	650
2535	43145102	0	0	0	4	11	150	200
2536	43145102	0	0	0	4	52	100	150
2537	43145102	0	0	0	4	1	600	650
2538	43145201	0	0	0	3	1	600	650
2539	43145202	0	0	0	4	11	150	200
2540	43145202	0	0	0	4	52	100	150
2541	43145202	0	0	0	4	1	600	650
2542	43145301	0	0	0	3	1	600	650
2543	43145302	0	0	0	4	11	150	200
2544	43145302	0	0	0	4	52	100	150
2545	43145302	0	0	0	4	1	600	650
2546	43145302	0	0	0	4	236	800	1200
2547	43145303	2	0	0	4	11	150	200
2548	43145303	2	0	0	4	52	100	150
2549	43145303	2	0	0	4	1	600	650
2550	43145303	0	0	0	4	237	800	1200
2551	43145304	2	0	0	4	11	150	200
2552	43145304	2	0	0	4	52	100	150
2553	43145304	2	0	0	4	1	600	650
2554	43145304	0	0	0	4	238	800	1200
2555	43145305	2	0	0	4	11	150	200
2556	43145305	2	0	0	4	52	100	150
2557	43145305	2	0	0	4	1	600	650
2558	43145305	0	0	0	4	239	800	1200
2559	43145306	2	0	0	4	11	150	200
2560	43145306	2	0	0	4	52	100	150
2561	43145306	2	0	0	4	1	600	650
2562	43145306	0	0	0	4	240	800	1200
2563	43145307	2	0	0	4	11	150	200
2564	43145307	2	0	0	4	52	100	150
2565	43145307	2	0	0	4	1	600	650
2566	43145307	0	0	0	4	241	800	1200
2567	43145401	0	0	0	1	3	35	41
2568	43145402	0	0	0	2	3	42	56
2569	43145501	0	0	0	1	3	35	41
2570	43145502	0	0	0	2	3	42	56
2571	43145601	0	0	0	2	3	42	56
2572	43145602	0	0	0	3	3	60	65
2573	43145603	0	0	0	3	21	200	216
2574	43145604	0	0	0	3	23	200	216
2575	43145605	0	0	0	3	25	200	216
2576	43145701	0	0	0	3	3	60	65
2577	43145702	0	0	0	4	32	100	150
2578	43145702	0	0	0	4	13	100	150
2579	43145702	0	0	0	4	3	60	65
2580	43145801	0	0	0	3	3	60	65
2581	43145802	0	0	0	4	32	100	150
2582	43145802	0	0	0	4	13	100	150
2583	43145802	0	0	0	4	3	60	65
2584	43145901	0	0	0	3	3	60	65
2585	43145902	0	0	0	4	32	100	150
2586	43145902	0	0	0	4	13	100	150
2587	43145902	0	0	0	4	3	60	65
2588	43145902	0	0	0	4	236	800	1200
2589	43145903	2	0	0	4	32	100	150
2590	43145903	2	0	0	4	13	100	150
2591	43145903	2	0	0	4	3	60	65
2592	43145903	0	0	0	4	237	800	1200
2593	43145904	2	0	0	4	32	100	150
2594	43145904	2	0	0	4	13	100	150
2595	43145904	2	0	0	4	3	60	65
2596	43145904	0	0	0	4	238	800	1200
2597	43145905	2	0	0	4	32	100	150
2598	43145905	2	0	0	4	13	100	150
2599	43145905	2	0	0	4	3	60	65
2600	43145905	0	0	0	4	239	800	1200
2601	43145906	2	0	0	4	32	100	150
2602	43145906	2	0	0	4	13	100	150
2603	43145906	2	0	0	4	3	60	65
2604	43145906	0	0	0	4	240	800	1200
2605	43145907	2	0	0	4	32	100	150
2606	43145907	2	0	0	4	13	100	150
2607	43145907	2	0	0	4	3	60	65
2608	43145907	0	0	0	4	241	800	1200
2609	43146001	0	0	0	1	3	35	41
2610	43146002	0	0	0	2	3	42	56
2611	43146101	0	0	0	1	3	35	41
2612	43146102	0	0	0	2	3	42	56
2613	43146201	0	0	0	2	1	420	560
2614	43146202	0	0	0	3	1	600	650
2615	43146203	0	0	0	3	22	200	216
2616	43146204	0	0	0	3	24	200	216
2617	43146205	0	0	0	3	26	200	216
2618	43146301	0	0	0	3	4	60	65
2619	43146302	0	0	0	4	11	150	200
2620	43146302	0	0	0	4	30	100	150
2621	43146302	0	0	0	4	1	600	650
2622	43146401	0	0	0	3	4	60	65
2623	43146402	0	0	0	4	11	150	200
2624	43146402	0	0	0	4	30	100	150
2625	43146402	0	0	0	4	1	600	650
2626	43146501	0	0	0	3	4	60	65
2627	43146502	0	0	0	4	11	150	200
2628	43146502	0	0	0	4	30	100	150
2629	43146502	0	0	0	4	1	600	650
2630	43146502	0	0	0	4	236	800	1200
2631	43146503	2	0	0	4	11	150	200
2632	43146503	2	0	0	4	30	100	150
2633	43146503	2	0	0	4	1	600	650
2634	43146503	0	0	0	4	237	800	1200
2635	43146504	2	0	0	4	11	150	200
2636	43146504	2	0	0	4	30	100	150
2637	43146504	2	0	0	4	1	600	650
2638	43146504	0	0	0	4	238	800	1200
2639	43146505	2	0	0	4	11	150	200
2640	43146505	2	0	0	4	30	100	150
2641	43146505	2	0	0	4	1	600	650
2642	43146505	0	0	0	4	239	800	1200
2643	43146506	2	0	0	4	11	150	200
2644	43146506	2	0	0	4	30	100	150
2645	43146506	2	0	0	4	1	600	650
2646	43146506	0	0	0	4	240	800	1200
2647	43146507	2	0	0	4	11	150	200
2648	43146507	2	0	0	4	30	100	150
2649	43146507	2	0	0	4	1	600	650
2650	43146507	0	0	0	4	241	800	1200
2651	43146601	0	0	0	1	3	35	41
2652	43146602	0	0	0	2	3	42	56
2653	43146701	0	0	0	1	3	35	41
2654	43146702	0	0	0	2	3	42	56
2655	43146801	0	0	0	2	3	42	56
2656	43146802	0	0	0	3	3	60	65
2657	43146803	0	0	0	3	21	200	216
2658	43146804	0	0	0	3	23	200	216
2659	43146805	0	0	0	3	25	200	216
2660	43146901	0	0	0	3	3	60	65
2661	43146902	0	0	0	4	12	100	200
2662	43146902	0	0	0	4	52	100	150
2663	43146902	0	0	0	4	3	60	65
2664	43147001	0	0	0	3	3	60	65
2665	43147002	0	0	0	4	12	100	200
2666	43147002	0	0	0	4	52	100	150
2667	43147002	0	0	0	4	3	60	65
2668	43147101	0	0	0	3	3	60	65
2669	43147102	0	0	0	4	12	100	200
2670	43147102	0	0	0	4	52	100	150
2671	43147102	0	0	0	4	3	60	65
2672	43147102	0	0	0	4	236	800	1200
2673	43147103	2	0	0	4	12	100	200
2674	43147103	2	0	0	4	52	100	150
2675	43147103	2	0	0	4	3	60	65
2676	43147103	0	0	0	4	237	800	1200
2677	43147104	2	0	0	4	12	100	200
2678	43147104	2	0	0	4	52	100	150
2679	43147104	2	0	0	4	3	60	65
2680	43147104	0	0	0	4	238	800	1200
2681	43147105	2	0	0	4	12	100	200
2682	43147105	2	0	0	4	52	100	150
2683	43147105	2	0	0	4	3	60	65
2684	43147105	0	0	0	4	239	800	1200
2685	43147106	2	0	0	4	12	100	200
2686	43147106	2	0	0	4	52	100	150
2687	43147106	2	0	0	4	3	60	65
2688	43147106	0	0	0	4	240	800	1200
2689	43147107	2	0	0	4	12	100	200
2690	43147107	2	0	0	4	52	100	150
2691	43147107	2	0	0	4	3	60	65
2692	43147107	0	0	0	4	241	800	1200
2693	43147201	0	0	0	1	3	35	41
2694	43147202	0	0	0	2	3	42	56
2695	43147301	0	0	0	1	3	35	41
2696	43147302	0	0	0	2	3	42	56
2697	43147401	0	0	0	2	1	420	560
2698	43147402	0	0	0	3	1	600	650
2699	43147403	0	0	0	3	22	200	216
2700	43147404	0	0	0	3	24	200	216
2701	43147405	0	0	0	3	26	200	216
2702	43147501	0	0	0	3	3	60	65
2703	43147502	0	0	0	4	34	200	300
2704	43147502	0	0	0	4	52	100	150
2705	43147502	0	0	0	4	3	60	65
2706	43147601	0	0	0	3	3	60	65
2707	43147602	0	0	0	4	34	200	300
2708	43147602	0	0	0	4	52	100	150
2709	43147602	0	0	0	4	3	60	65
2710	43147701	0	0	0	3	3	60	65
2711	43147702	0	0	0	4	34	200	300
2712	43147702	0	0	0	4	52	100	150
2713	43147702	0	0	0	4	3	60	65
2714	43147702	0	0	0	4	236	800	1200
2715	43147703	2	0	0	4	34	200	300
2716	43147703	2	0	0	4	52	100	150
2717	43147703	2	0	0	4	3	60	65
2718	43147703	0	0	0	4	237	800	1200
2719	43147704	2	0	0	4	34	200	300
2720	43147704	2	0	0	4	52	100	150
2721	43147704	2	0	0	4	3	60	65
2722	43147704	0	0	0	4	238	800	1200
2723	43147705	2	0	0	4	34	200	300
2724	43147705	2	0	0	4	52	100	150
2725	43147705	2	0	0	4	3	60	65
2726	43147705	0	0	0	4	239	800	1200
2727	43147706	2	0	0	4	34	200	300
2728	43147706	2	0	0	4	52	100	150
2729	43147706	2	0	0	4	3	60	65
2730	43147706	0	0	0	4	240	800	1200
2731	43147707	2	0	0	4	34	200	300
2732	43147707	2	0	0	4	52	100	150
2733	43147707	2	0	0	4	3	60	65
2734	43147707	0	0	0	4	241	800	1200
2735	43147801	0	0	0	1	4	25	31
2736	43147802	0	0	0	2	4	32	46
2737	43147901	0	0	0	1	4	25	31
2738	43147902	0	0	0	2	4	32	46
2739	43148001	0	0	0	2	4	32	46
2740	43148002	0	0	0	3	4	50	55
2741	43148003	0	0	0	3	22	166	183
2742	43148004	0	0	0	3	24	166	183
2743	43148005	0	0	0	3	26	166	183
2744	43148101	0	0	0	3	1	500	550
2745	43148102	0	0	0	4	32	100	150
2746	43148102	0	0	0	4	174	200	300
2747	43148102	0	0	0	4	1	500	550
2748	43148201	0	0	0	3	1	500	550
2749	43148202	0	0	0	4	32	100	150
2750	43148202	0	0	0	4	174	200	300
2751	43148202	0	0	0	4	1	500	550
2752	43148301	0	0	0	3	1	500	550
2753	43148302	0	0	0	4	32	100	150
2754	43148302	0	0	0	4	174	200	300
2755	43148302	0	0	0	4	1	500	550
2756	43148302	0	0	0	4	236	800	1200
2757	43148303	2	0	0	4	32	100	150
2758	43148303	2	0	0	4	174	200	300
2759	43148303	2	0	0	4	1	500	550
