NPC编号	对象类型	名称	头像	描述	精灵品质	动作集	模型编号	魔灵蛋裂开模型	圆柱高度	圆柱半径	UI界面模型倍数	UI界面模型位置	UI界面模型角度	场景模型倍数	属性值ID	常驻美术特效	奔跑音效	重生魔灵	原型魔灵	孵化时间	升级每点经验价格	可骑乘人数	骑乘动作集	骑乘玩家名字偏移	AI信息	交互培养经验	动作ID	种族编号	续费途径	家园战宠停留时间	家园战宠移动数组	进阶组
ride_157	RidePetNpc	name_ride_157	r040_portrait01	Des_ride_157	4	20	r040|body|r040_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000	41000038	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_158	RidePetNpc	name_ride_158	r701_portrait01	Des_ride_158	4	20	r701|body|r701_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_159	RidePetNpc	name_ride_159	r046_portrait01	Des_ride_159	3	20	r046|body|r046_body_t1		2.040000	1.000000	1.000000	0;0;0.2	330.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_160	RidePetNpc	name_ride_160	r047_portrait01	Des_ride_160	4	20	r047|body|r047_body_t1		2.040000	1.000000	0.800000	0;0;0.15	330.000000	0.500000	900000000	41000041	248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_161	RidePetNpc	name_ride_161	r048_portrait01	Des_ride_161	4	20	r048|body|r048_body_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000053	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_162	RidePetNpc	name_ride_162	r042_portrait01	Des_ride_162	5	20	r042|body|r042_body_t1|parta|r042_parta_t1|partb|r042_partb_t1		2.040000	1.000000	0.500000	0;0;0.1	150.000000	0.500000	900000000	41000062	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2	3000	0		0
ride_163	RidePetNpc	name_ride_163	r051_portrait01	Des_ride_163	4	20	r051|body|r051_body_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_164	RidePetNpc	name_ride_164	r050_portrait01	Des_ride_164	5	20	r050|body|r050_body_t1		2.040000	1.000000	0.500000	0;0;0.1	150.000000	0.500000	900000000	41000072	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_165	RidePetNpc	name_ride_165	r050_portrait02	Des_ride_165	5	20	r050|body|r050_body_t2		2.040000	1.000000	0.500000	0;0;0.1	150.000000	0.500000	900000000	41000073	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_166	RidePetNpc	name_ride_166	r052_portrait01	Des_ride_166	5	20	r052|body|r052_body_t1|parta|r052_parta_t1|partb|r052_partb_t1|partc|r052_partc_t1|partd|r052_partd_t1		2.040000	1.000000	0.500000	0;0;0.1	150.000000	0.500000	900000000	41000083,41000084,41000085,41000086	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2	3000	0		0
ride_167	RidePetNpc	name_ride_167	r049_portrait01	Des_ride_167	4	20	r049|body|r049_body_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_168	RidePetNpc	name_ride_168	r053_portrait01	Des_ride_168	4	20	r053|body|r053_body_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000103	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2		0		0
ride_169	RidePetNpc	name_ride_169	r053_portrait02	Des_ride_169	4	20	r053|body|r053_body_t2		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000104	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2		0		0
ride_170	RidePetNpc	name_ride_170	r053_portrait03	Des_ride_170	4	20	r053|body|r053_body_t3		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000105	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2		0		0
ride_171	RidePetNpc	name_ride_171	r053_portrait04	Des_ride_171	4	20	r053|body|r053_body_t4		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000106	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2		0		0
ride_172	RidePetNpc	name_ride_172	r054_portrait01	Des_ride_172	5	20	r054|body|r054_body_t1|parta|r054_parta_t1|partb|r054_partb_t1|partc|r054_partc_t1		2.040000	1.000000	0.480000	0;0;-1.5	160.000000	0.500000	900000000	41000121	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_173	RidePetNpc	name_ride_173	r056_portrait01	Des_ride_173	4	20	r056|body|r056_body_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000122,41000123,41000124	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_174	RidePetNpc	name_ride_174	r057_portrait01	Des_ride_174	5	20	r057|body|r057_body_t1		2.040000	1.000000	0.850000	0;0;0.1	140.000000	0.800000	900000000	41000136,41000137,41000138,41000139	248:8,0.09999999;8,0.4666662			0	0	1	38		PetNpc,31,31	200	122	2		0		0
ride_175	RidePetNpc	name_ride_175	r058_portrait01	Des_ride_175	5	20	r058|body|r058_body_t1		2.040000	1.000000	0.600000	0;0;0.1	180.000000	0.500000	900000000	41000140,41000141,41000142,41000143,41000144,41000145,41000146,41000147	248:8,0.09999999;8,0.4666662			0	0	1	30		PetNpc,31,31	200	122	2		0		0
ride_176	RidePetNpc	name_ride_176	r059_portrait01	Des_ride_176	4	23	r059|body|r059_body_t1|parta|r059_parta_t1		1.530000	0.450000	0.700000	0;0;0.2	150.000000	0.400000	900000000	41000158,41000159,41000160,41000161	248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_177	RidePetNpc	name_ride_177	r702_portrait01	Des_ride_177	4	23	r702|body|r702_body_t1		1.530000	0.450000	0.680000	0;0;0.2	150.000000	0.680000	900000000	41000200	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_178	RidePetNpc	name_ride_178	r060_portrait01	Des_ride_178	5	20	r060|body|r060_body_t1		2.040000	1.000000	0.400000	0;0;0.1	150.000000	0.400000	900000000	41000165,41000166,41000167,41000168,41000169	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_179	RidePetNpc	name_ride_179	r064_portrait01	Des_ride_179	5	20	r064|body|r064_body_t1		2.040000	1.000000	0.400000	0;0;0.1	150.000000	0.400000	900000000	41000165,41000166,41000167,41000168,41000170	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_180	RidePetNpc	name_ride_180	r063_portrait01	Des_ride_180	5	20	r063|body|r063_body_t1		2.040000	1.000000	0.580000	0;0;0.1	180.000000	0.400000	900000000	41000185,41000186,41000187,41000188,41000189,41000190,41000191	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_181	RidePetNpc	name_ride_181	r061_portrait01	Des_ride_181	4	20	r061|body|r061_body_t1		2.040000	1.000000	0.600000	0;0;0.1	150.000000	0.400000	900000000	41000173,41000174,41000175	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_182	RidePetNpc	name_ride_182	r065_portrait01	Des_ride_182	5	20	r065|body|r065_body_t1|parta|r065_parta_t1|partb|r065_partb_t1|partc|r065_partc_t1		2.040000	1.000000	0.800000	0;0;0.1	150.000000	0.500000	900000000	41000251,41000252,41000253,41000254,41000255,41000297	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_183	RidePetNpc	name_ride_183	r067_portrait01	Des_ride_183	4	20	r067|body|r067_body_t1		2.040000	1.000000	0.580000	0;0;0.1	150.000000	0.400000	900000000	41000298,41000299	248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2	3000	0		0
ride_184	RidePetNpc	name_ride_184	r062_portrait01	Des_ride_184	5	20	r062|body|r062_body_t1		2.040000	1.000000	0.600000	0;0;1	150.000000	0.500000	900000000	41000300,41000301,41000302,41000303,41000304,41000305,41000306,41000307,41000308,41000309,41000310	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_185	RidePetNpc	name_ride_185	r068_portrait01	Des_ride_185	5	20	r068|body|r068_body_t1|parta|r068_parta_t1		2.040000	1.000000	0.580000	0;0;0.1	150.000000	0.400000	900000000	41000258	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2	3000	0		0
ride_186	RidePetNpc	name_ride_186	r069_portrait01	Des_ride_186	5	20	r069|body|r069_body_t1		2.040000	1.000000	0.580000	0;-0.8;0	150.000000	0.400000	900000000	41000323	248:8,0.09999999;8,0.4666662			0	0	1	40		PetNpc,31,31	200	122	2		0		0
ride_187	RidePetNpc	name_ride_187	r070_portrait01	Des_ride_187	5	20	r070|body|r070_body_t1		2.040000	1.000000	0.500000	0;0;0	150.000000	0.400000	900000000	41000324,41000325,41000326,41000327,41000328	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_188	RidePetNpc	name_ride_188	r071_portrait01	Des_ride_188	5	20	r071|body|r071_body_t1		2.040000	1.000000	0.500000	0;0;1	150.000000	0.400000	900000000	41000329,41000330,41000331,41000332,41000333	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_189	RidePetNpc	name_ride_189	b025_portrait01	Des_ride_189	5	20	r072|body|r072_body_t1|parta|r072_parta_t1|partb|r072_partb_t1|partc|r072_partc_t1		2.040000	1.000000	0.250000	0;0;0	150.000000	0.200000	900000000	41000345,41000346,41000347,41000348,41000349,41000350	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_190	RidePetNpc	name_ride_190	r073_portrait01	Des_ride_190	5	20	r073|body|r073_body_t1		2.040000	1.000000	0.850000	0;-0.3;1	150.000000	0.500000	900000000	41000455,41000456,41000457,41000458,41000459	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_191	RidePetNpc	name_ride_191	r074_portrait01	Des_ride_191	5	20	r074|body|r074_body_t1		2.040000	1.000000	0.400000	0;0.5;0.8	150.000000	0.300000	900000000	41000352	248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_192	RidePetNpc	name_ride_192	r075_portrait01	Des_ride_192	4	20	r075|body|r075_body_t1|parta|r075_parta_t1		2.040000	1.000000	0.800000	0;0.5;0.8	150.000000	0.500000	900000000	41000344	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_193	RidePetNpc	name_ride_193	r076_portrait01	Des_ride_193	4	20	r076|body|r076_body_t1		2.040000	1.000000	0.550000	0;0;0	150.000000	0.400000	900000000	41000438,41000439	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_194	RidePetNpc	name_ride_194	r703_portrait01	Des_ride_194	5	20	r703|body|r703_body_t1		3.500000	1.000000	1.500000	0;-0.5;1	150.000000	1.000000	900000000	41000342,41000343	248:8,0.09999999;8,0.4666662			0	0	1	41		PetNpc,31,31	200	122	2		0		0
ride_195	RidePetNpc	name_ride_195	r704_portrait01	Des_ride_195	4	20	r704|body|r704_body_t1		2.040000	1.000000	0.700000	0;0;0.8	150.000000	0.600000	900000000	41000351	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_196	RidePetNpc	name_ride_196	r076_portrait02	Des_ride_196	4	20	r076|body|r076_body_t2		2.040000	1.000000	0.550000	0;0;0	150.000000	0.400000	900000000	41000440,41000441	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_197	RidePetNpc	name_ride_197	r077_portrait01	Des_ride_197	5	20	r077|body|r077_body_t1		2.040000	1.000000	0.850000	0;0.1;0.8	150.000000	0.300000	900000000	41000451,41000452,41000453	248:8,0.09999999;8,0.4666662			0	0	2	27,27		PetNpc,31,31	200	122	2		0		0
ride_198	RidePetNpc	name_ride_198	r705_portrait01	Des_ride_198	5	20	r705|body|r705_body_t1		2.040000	1.000000	0.950000	-0.1;0.2;0	150.000000	0.300000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_199	RidePetNpc	name_ride_199	r706_portrait01	Des_ride_199	4	20	r706|body|r706_body_t1		2.040000	1.000000	1.000000	0;0.2;0	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_200	RidePetNpc	name_ride_200	r078_portrait01	Des_ride_200	5	20	r078|body|r078_body_t1		2.040000	1.000000	0.850000	0;0;0	150.000000	0.600000	900000000	41000521,41000522,41000523,41000524,41000525,41000526,41000527	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_201	RidePetNpc	name_ride_201	r079_portrait01	Des_ride_201	5	20	r079|body|r079_body_t1		2.040000	1.000000	0.500000	0;0;0	150.000000	0.300000	900000000	41000534	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_202	RidePetNpc	name_ride_202	r080_portrait01	Des_ride_202	5	20	r080|body|r080_body_t1		2.040000	1.000000	0.850000	0;0;0	150.000000	0.300000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_203	RidePetNpc	name_ride_203	r081_portrait01	Des_ride_203	4	20	r081|body|r081_body_t1		2.040000	1.000000	0.400000	0;0;0	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_204	RidePetNpc	name_ride_204	r082_portrait01	Des_ride_204	4	20	r082|body|r082_body_t1		2.040000	1.000000	1.000000	0;0;0	150.000000	0.700000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_205	RidePetNpc	name_ride_205	r084_portrait01	Des_ride_205	4	20	r084|body|r084_body_t1		2.040000	1.000000	0.550000	0;0;0	150.000000	0.400000	900000000	41000530	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_206	RidePetNpc	name_ride_206	r083_portrait01	Des_ride_206	5	20	r083|body|r083_body_t1		2.040000	1.000000	0.450000	0;0;0	150.000000	0.300000	900000000	41000541,41000542,41000543	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_207	RidePetNpc	name_ride_207	r089_portrait01	Des_ride_207	5	20	r089|body|r089_body_t1		2.040000	1.000000	0.500000	0;0;0	150.000000	0.300000	900000000	41000554	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_208	RidePetNpc	name_ride_208	r093_portrait01	Des_ride_208	4	20	r093|body|r093_body_t1		2.040000	1.000000	0.700000	0;0;0.2	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_209	RidePetNpc	name_ride_209	r090_portrait01	Des_ride_209	5	20	r090|body|r090_body_t1		2.040000	1.000000	0.600000	0;0;0	150.000000	0.400000	900000000	41000562,41000563,41000564,41000565,41000566	248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_210	RidePetNpc	name_ride_210	r091_portrait01	Des_ride_210	5	20	r091|body|r091_body_t1|parta|r091_parta_t1		2.040000	1.000000	0.850000	-0.5;-0.3;0	135.000000	0.600000	900000000	41000635	248:8,0.09999999;8,0.4666662			0	0	1	39		PetNpc,31,31	200	122	2		0		0
ride_211	RidePetNpc	name_ride_211	r707_portrait01	Des_ride_211	5	20	r707|body|r707_body_t1		2.040000	1.000000	0.700000	0;0;0	150.000000	0.400000	900000000	41000560	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_212	RidePetNpc	name_ride_212	r087_portrait01	Des_ride_212	4	20	r087|body|r087_body_t1		2.040000	1.000000	0.700000	-0.1;0.3;0.5	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_213	RidePetNpc	name_ride_213	r092_portrait01	Des_ride_213	5	20	r092|body|r092_body_t1		2.040000	1.000000	0.850000	0;-2.5;6.5	135.000000	0.300000	900000000	41000654,41000655,41000656	248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_214	RidePetNpc	name_ride_214	r086_portrait01	Des_ride_214	4	20	r086|body|r086_body_t1		2.040000	1.000000	0.700000	-0.1;0.3;0.5	150.000000	0.400000	900000000	41000658,41000659	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_215	RidePetNpc	name_ride_215	r096_portrait01	Des_ride_215	5	20	r096|body|r096_body_t1|partb|r096_partb_t1|partd|r096_partd_t1		2.040000	1.000000	0.600000	-0.1;-0.4;0.5	150.000000	0.400000	900000000	41000668,41000669,41000670	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_216	RidePetNpc	name_ride_216	r095_portrait01	Des_ride_216	4	20	r095|body|r095_body_t1		2.040000	1.000000	0.800000	-0.2;0.3;0	150.000000	0.700000	900000000	41000733	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_217	RidePetNpc	name_ride_217	r098_portrait01	Des_ride_217	5	20	r098|body|r098_body_t1		2.040000	1.000000	0.400000	0;0;0	150.000000	0.400000	900000000	41000737	248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_218	RidePetNpc	name_ride_218	r097_portrait01	Des_ride_218	4	20	r097|body|r097_body_t1		2.040000	1.000000	0.850000	0;0;0.1	140.000000	0.800000	900000000	41000741	248:8,0.09999999;8,0.4666662			0	0	1	33		PetNpc,31,31	200	122	2		0		0
ride_219	RidePetNpc	name_ride_219	r101_portrait01	Des_ride_219	5	20	r101|body|r101_body_t1		0.900000	0.540000	1.000000	0;0;0.6	150.000000	0.600000	900000000	41000758,41000759,41000760,41000761,41000762	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_220	RidePetNpc	name_ride_220	r107_portrait01	Des_ride_220	4	20	r107|body|r107_body_t1		1.100000	0.540000	0.700000	-0.3;0;0.5	140.000000	0.500000	900000000	41000752,41000753,41000754,41000755	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_221	RidePetNpc	name_ride_221	r100_portrait01	Des_ride_221	5	20	r100|body|r100_body_t1		2.040000	1.000000	0.500000	0;0;0	150.000000	0.400000	900000000	41000764	248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_222	RidePetNpc	name_ride_222	r099_portrait01	Des_ride_222	4	20	r099|body|r099_body_t1		0.900000	0.540000	0.900000	0;0.2;0	150.000000	0.500000	900000000	41000765	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_223	RidePetNpc	name_ride_223	r103_portrait01	Des_ride_223	4	20	r103|body|r103_body_t1		1.100000	0.540000	0.800000	-0.2;0;0.5	140.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_224	RidePetNpc	name_ride_224	r105_portrait01	Des_ride_224	5	20	r105|body|r105_body_t1		2.040000	1.000000	0.800000	0;0;0	150.000000	0.600000	900000000	41000769,41000770,41000771,41000772,41000773	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_225	RidePetNpc	name_ride_225	r106_portrait01	Des_ride_225	5	20	r106|body|r106_body_t1		2.040000	1.000000	0.350000	0;0;0	150.000000	0.400000	900000000	41000781,41000782,41000783	248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_226	RidePetNpc	name_ride_226	r104_portrait01	Des_ride_226	4	20	r104|body|r104_body_t1		2.040000	1.000000	0.800000	0;0;0	150.000000	0.600000	900000000	41000784,41000785,41000786	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_227	RidePetNpc	name_ride_227	r108_portrait01	Des_ride_227	5	20	r108|body|r108_body_t1		2.040000	1.000000	0.350000	0;0;0	150.000000	0.400000	900000000	41000801	248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_228	RidePetNpc	name_ride_228	r109_portrait01	Des_ride_228	4	20	r109|body|r109_body_t1		1.100000	0.540000	1.000000	0;0;0	180.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_229	RidePetNpc	name_ride_229	r110_portrait01	Des_ride_229	5	20	r110|body|r110_body_t1		2.040000	1.000000	0.350000	-0.2;0;0.5	150.000000	0.500000	900000000	41000904,41000905	248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_901	RidePetNpc	name_ride_901	r012_portrait01	Des_ride_124	3	20	r012|body|r012_body_t1|parta|r012_parta_t1|partb|r012_partb_t1		1.610000	0.880000	1.000000	0	150.000000	1.000000	900000000					0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_902	RidePetNpc	name_ride_902	r010_portrait01	Des_ride_119	4	902020	r010|body|r010_body_t1		1.480000	0.800000	0.800000	0;0;0.4	150.000000	1.000000	900000000					0	0	2	33,34		PetNpc,31,31	200	122	2		0		0
ride_903	RidePetNpc	name_ride_123	r009_portrait02	Des_ride_123	4	22	r009|body|r009_body_t2		1.300000	0.600000	0.800000	0;0;0.2	150.000000	0.600000	900000000					0	0	5	32,32,32,32,32		PetNpc,31,31	200	122	2		0		0
ride_904	RidePetNpc				4	0	g142|body|g142_body_t1		0.000000	0.000000	1.000000	0	150.000000	0.500000	900000000					0	0	1	22			200		0		0		0
ride_905	RidePetNpc				4	0	g142|body|g142_body_t1		0.000000	0.000000	1.000000	0	150.000000	0.500000	900000000					0	0	1	22			200		0		0		0
pet_101	FightPetNpc	name_pet_101	m001_portrait01	Des_pet_101	1	20	m001|body|m001_body_t1		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000				pet_101	0	4	0	27		PetNpc,1,1	200	122	1		9	9,78,164,194,91,156,33,101,57,87	0
pet_104	FightPetNpc	name_pet_104	m001_portrait05	Des_pet_104	2	20	m001|body|m001_body_t5		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000				pet_101	0	7	0	27		PetNpc,1,1	200	122	1		7	108,51,89,156,72,119,156,167,56,97	0
pet_111	FightPetNpc	name_pet_111	m015_portrait01	Des_pet_111	1	20	m015|body|m015_body_t1		1.100000	0.400000	1.100000	0;-0.3;0.7	150.000000	0.800000	900000000				pet_111	0	4	0	27		PetNpc,1,1	200	122	3		7	10,194,92,57,60,88,58,104,103,64	0
pet_115	FightPetNpc	name_pet_115	m015_portrait05	Des_pet_115	2	20	m015|body|m015_body_t5		1.100000	0.400000	1.100000	0;-0.3;0.7	150.000000	0.800000	900000000				pet_111	0	7	0	27		PetNpc,1,1	200	122	3		11	130,27,120,5,29,31,36,86,118,7	0
pet_121	FightPetNpc	name_pet_121	m014_portrait01	Des_pet_121	1	21	m014|body|m014_body_t1		1.270000	0.350000	1.400000	0;0;0.5	150.000000	1.000000	900000000				pet_121	0	4	0	27		PetNpc,1,1	200	122	8		11	28,21,26,178,36,19,128,110,197,146	0
pet_124	FightPetNpc	name_pet_124	m014_portrait05	Des_pet_124	2	21	m014|body|m014_body_t5		1.270000	0.350000	1.400000	0;0;0.5	150.000000	1.000000	900000000				pet_121	0	7	0	27		PetNpc,1,1	200	122	8		7	12,144,63,147,28,1,187,181,110,175	0
pet_131	FightPetNpc	name_pet_131	m904_portrait01	Des_pet_131	3	20	m904|body|m904_body_t1		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000				pet_131	0	10	0	27		PetNpc,1,1	200	122	8		7	83,34,72,190,4,70,58,183,155,168	0
pet_134	FightPetNpc	name_pet_134	m904_portrait05	Des_pet_134	4	20	m904|body|m904_body_t5		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000				pet_131	0	15	0	27		PetNpc,1,1	200	122	8		8	103,89,24,183,42,18,44,82,164,132	0
pet_141	FightPetNpc	name_pet_141	m908_portrait01	Des_pet_141	3	20	m908|body|m908_body_t1		1.530000	0.720000	0.700000	0;0;0.6	150.000000	0.600000	900000000				pet_141	0	10	0	27		PetNpc,1,1	200	122	2		9	109,15,138,72,136,189,50,95,27,43	0
pet_144	FightPetNpc	name_pet_144	m908_portrait05	Des_pet_144	4	20	m908|body|m908_body_t5		1.530000	0.720000	0.700000	0;0;0.6	150.000000	0.600000	900000000				pet_141	0	15	0	27		PetNpc,41,41	200	122	2		10	49,17,125,133,60,96,39,165,27,58	0
pet_154	FightPetNpc	name_pet_154	m004_portrait01	Des_pet_154	1	20	m004|body|m004_body_t1		1.360000	0.400000	1.100000	0;0;0.5	150.000000	0.800000	900000000				pet_154	0	4	0	27		PetNpc,1,1	200	122	8		11	38,51,183,151,49,182,132,106,128,85	0
pet_155	FightPetNpc	name_pet_155	m004_portrait03	Des_pet_155	2	20	m004|body|m004_body_t3		1.360000	0.400000	1.100000	0;0;0.5	150.000000	0.800000	900000000				pet_154	0	7	0	27		PetNpc,1,1	200	122	8		11	193,35,47,194,22,39,97,27,123,167	0
pet_156	FightPetNpc	name_pet_156	m016_portrait01	Des_pet_156	1	20	m016|body|m016_body_t1		1.100000	0.450000	1.300000	0;0;0.4	150.000000	0.900000	900000000				pet_156	0	4	0	27		PetNpc,1,1	200	122	2		9	81,171,165,79,190,192,119,65,153,196	0
pet_157	FightPetNpc	name_pet_157	m016_portrait03	Des_pet_157	2	20	m016|body|m016_body_t3		1.100000	0.450000	1.300000	0;0;0.4	150.000000	0.900000	900000000				pet_156	0	7	0	27		PetNpc,1,1	200	122	2		10	25,51,155,73,124,135,134,134,183,137	0
pet_158	FightPetNpc	name_pet_158	m012_portrait02	Des_pet_158	1	20	m012|body|m012_body_t2		0.900000	0.420000	1.200000	0;0;0.3	150.000000	0.700000	900000000				pet_158	0	4	0	27		PetNpc,1,1	200	122	3		7	38,101,153,136,127,179,120,177,110,146	0
pet_159	FightPetNpc	name_pet_159	m012_portrait03	Des_pet_159	2	20	m012|body|m012_body_t3		0.900000	0.420000	1.200000	0;0;0.3	150.000000	0.700000	900000000				pet_158	0	7	0	27		PetNpc,1,1	200	122	3		12	141,130,74,183,60,24,58,76,178,147	0
